train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes,parsed_timestamp
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,73.1,91.6,,,18.5,110.76153645971524,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,465.0,285.4,2024-08-08 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,317.2,369.9,,,52.7,93.645802544015,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,105.0,175.0,2024-08-08 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,155.2,186.4,,,31.2,104.39354150609556,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,330.0,250.9,2024-08-08 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,49.6,71.7,,,22.1,108.96654780120777,LIGHT RAIN,32.0,1.5,4.0,MEDIUM,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,510.0,312.9,2024-08-08 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,372.6,424.2,,,51.6,94.20195057384996,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,15.0,126.2,2024-08-08 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,110.0,152.7,,,42.7,73.65071148678742,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,465.0,436.5,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,539.6,579.5,,,39.9,100.07183098111004,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,148.9,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,71.9,86.7,,,14.8,112.61678101986648,CLEAR,32.0,0.0,9.0,MEDIUM,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,465.0,277.5,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,104.9,138.9,,,34.0,103.00404790537377,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,420.0,298.7,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,393.4,468.7,,,75.3,82.3641574745016,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,60.0,179.0,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,306.1,352.0,,,45.9,97.0384642194562,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,105.0,165.8,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,791.5,888.2,,,96.7,71.63971436815007,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,214.3,2024-08-12 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,639.1,702.4,,,63.3,63.36847100941169,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,152.5,2024-08-12 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,29.6,37.3,,,7.7,91.13143556900278,LIGHT RAIN,23.2,1.5,4.0,LOW,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,555.0,378.1,2024-08-12 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,419.0,467.3,,,48.3,70.87460400023693,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,105.0,192.2,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,237.9,273.6,,,35.7,102.133088469377,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,195.0,195.3,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,607.5,705.3,,,97.8,71.10724734814632,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,190.5,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,279.6,326.4,,,46.8,96.5803121494533,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,150.0,190.0,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,427.5,478.0,,,50.5,94.73459040802776,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,135.0,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,24.5,44.1,,,19.6,110.18337221878942,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,555.0,326.8,2024-08-12 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,242.3,298.6,,,56.3,66.86560588330397,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,330.0,382.4,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,529.5,596.1,,,66.6,86.69000286001625,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,162.0,2024-08-12 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,583.5,653.2,,,69.7,60.15912932394555,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,149.7,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,393.0,454.4,,,61.4,89.3027083423683,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,136.5,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,721.4,796.7,,,75.3,82.33495611338424,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,196.2,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,128.1,157.3,,,29.2,105.3886792967297,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,375.0,267.7,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,162.0,202.1,,,40.1,99.96995249757792,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,330.0,268.2,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,715.0,819.1,,,104.1,67.97414672793423,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,207.3,2024-08-12 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,210.9,246.1,,,35.2,102.4220802923656,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,240.0,215.8,2024-08-12 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,301.9,348.8,,,46.9,71.54144406351472,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,240.0,288.2,2024-08-12 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,772.9,873.2,,,100.3,69.87024482817796,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,213.2,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,47.7,61.3,,,13.6,113.20111030202648,CLEAR,20.8,0.0,9.0,MEDIUM,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,510.0,293.9,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,540.8,591.1,,,50.3,94.86512188074934,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,154.8,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,226.6,252.1,,,25.5,107.25461514317954,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,195.0,179.6,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,98.8,120.3,,,21.5,109.26859638703944,LIGHT RAIN,32.0,1.5,4.0,MEDIUM,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,420.0,272.1,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,629.7,723.9,,,94.2,72.89469668032834,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,191.5,2024-08-16 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,400.3,455.4,,,55.1,67.44589710964424,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,150.0,238.5,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,463.1,516.5,,,53.4,93.27582817757929,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,143.0,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,533.4,550.7,,,17.3,111.3520433312806,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,135.4,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,376.3,444.1,,,67.8,86.0992584349828,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,60.0,169.6,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,579.4,679.6,,,100.2,69.9027576305281,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,188.1,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,216.2,256.4,,,40.2,99.89118031871767,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,240.0,224.4,2024-08-16 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,281.4,337.1,,,55.7,67.15322648910728,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,285.0,345.3,2024-08-16 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,567.1,614.3,,,47.2,71.41703553605653,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,134.8,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,419.0,478.6,,,59.6,90.21624506242286,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,139.6,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,294.3,350.8,,,56.5,91.7539623025569,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,150.0,204.6,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,82.2,125.1,,,42.9,98.56218561837429,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,465.0,341.0,2024-08-16 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,214.8,279.1,,,64.3,62.84577936544833,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,375.0,447.3,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,389.1,448.7,,,59.6,90.21804772048684,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,134.6,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,635.1,696.5,,,61.4,89.28157930806809,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,176.5,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,144.0,196.6,,,52.6,93.72497557581504,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,375.0,317.7,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.4,32.3,,,8.9,115.57327160412648,CLEAR,23.2,0.0,9.0,LOW,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,555.0,302.0,2024-08-16 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,195.8,242.8,,,47.0,96.52372141281823,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,285.0,259.2,2024-08-16 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,501.3,562.0,,,60.7,64.62946889109786,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,60.0,176.4,2024-08-16 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,101.0,130.7,,,29.7,80.16985971607608,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,465.0,392.7,2024-08-16 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,675.0,763.0,,,88.0,76.00407252128184,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,194.8,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,552.0,576.8,,,24.8,107.60776269782916,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,143.2,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,243.6,284.1,,,40.5,99.7692444325245,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,195.0,202.8,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,397.8,447.7,,,49.9,95.02585087217696,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,129.4,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,175.9,201.0,,,25.1,107.44366460936914,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,285.0,219.3,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,310.9,359.9,,,49.0,95.5157005731515,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,105.0,170.0,2024-08-20 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,589.4,651.1,,,61.7,64.13758647628119,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,145.7,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,98.8,120.2,,,21.4,109.31464879009653,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,420.0,271.9,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,659.2,759.9,,,100.7,69.62615540400219,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,198.6,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,1035.0,846.8,940.1,,,93.3,73.33543077842172,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,220.6,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,500.8,546.7,,,45.9,97.0475612564254,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,145.2,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.0,28.5,,,5.5,117.2481393099767,LIGHT RAIN,23.2,1.5,4.0,LOW,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,555.0,294.5,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,308.1,372.9,,,64.8,87.62253383296331,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,150.0,217.5,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,154.8,185.6,,,30.8,104.62281896956814,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,330.0,250.1,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,145.7,200.4,,,54.7,92.64892124660832,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,375.0,322.6,2024-08-20 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,367.0,424.6,,,57.6,66.21859548776462,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,195.0,279.3,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,334.4,380.6,,,46.2,96.88875135684674,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,60.0,143.4,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,472.7,529.9,,,57.2,91.39368693811888,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,147.0,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,669.5,740.1,,,70.6,84.68728451712099,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,186.2,2024-08-20 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,530.1,597.9,,,67.8,61.117584795964014,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,60.0,186.7,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,371.4,422.4,,,51.0,94.50685752979912,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,125.5,2024-08-20 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,291.3,351.6,,,60.3,64.87357380913011,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,285.0,358.9,2024-08-20 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,141.7,179.3,,,37.6,76.20615875729816,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,420.0,388.3,2024-08-20 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,64.5,87.0,,,22.5,83.7570094466677,LIGHT RAIN,25.6,1.5,4.0,MEDIUM,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,510.0,397.8,2024-08-20 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,50.5,76.8,,,26.3,106.82845496202074,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,510.0,322.7,2024-08-20 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,70.9,82.4,,,11.5,114.25687020866364,CLEAR,23.2,0.0,9.0,MEDIUM,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,465.0,270.7,2024-08-24 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,208.3,240.9,,,32.6,103.69381397793885,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,240.0,211.5,2024-08-24 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,379.3,441.2,,,61.9,64.06607109999621,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,195.0,289.5,2024-08-24 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,387.7,432.7,,,45.0,97.491271884562,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,15.0,124.2,2024-08-24 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,509.9,559.3,,,49.4,95.316934386807,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,15.0,148.8,2024-08-24 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,713.1,809.2,,,96.1,71.94189766533054,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,15.0,203.6,2024-08-24 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,428.4,479.3,,,50.9,94.54161361892582,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,15.0,135.4,2024-08-24 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,238.4,274.5,,,36.1,101.92799775639516,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,195.0,195.9,2024-08-24 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,618.3,694.8,,,76.5,56.76739291328907,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,15.0,157.4,2024-08-24 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,48.9,67.9,,,19.0,110.50795317547608,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,510.0,305.9,2024-08-24 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,105.1,139.6,,,34.5,102.73123159315624,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,420.0,299.8,2024-08-24 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,315.4,367.1,,,51.7,94.15163028548604,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,105.0,173.6,2024-08-24 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,165.7,210.1,,,44.4,97.78187077068836,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,330.0,276.9,2024-08-24 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,368.3,417.7,,,49.4,95.29093249103764,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,15.0,123.8,2024-08-24 10:00:00+00:00
